date,text,location,month,formatted_text,polarity,Subjectivity,Sentiment,Emotion
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"South Carolina, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,"RT @Anthony: Omicron was able to elude two doses of the Covid-19 vaccine from Pfizer and BioNTech in initial lab testing, but three doses n?€?","Wyoming, USA",12,omicron able elude doses covid19 vaccine pfizer biontech initial testing three doses,0.25,0.3125,Positive,positive
08-Dec-2021,RT @DrRimmer: Analysis: Omicron is a wake-up call for COVID-19 vaccine developers https://t.co/7UICmsUzKO #COVID19 #access2meds,"Baton Rouge, LA, USA",12,analysis omicron wakeup call covid19 vaccine developers covid19 access2meds,0.0,0.0,Neutral,positive
08-Dec-2021,"RT @RWMaloneMD: In peer reviewed prospective observational study of 1,072,313 patients, UK group unable to tell the difference between vacc?€?","Placida, Florida USA",12,peer reviewed prospective observational study 1072313 patients group unable tell difference vacc,-0.5,0.5,Negative,positive
08-Dec-2021,RT @ThePowersThatBe: Somebody?€?s up for re-election in 11 months. https://t.co/aSLrBt90Fl,USA ????????,12,somebodys reelection months,0.0,0.0,Neutral,No emotion
08-Dec-2021,"RT @RWMaloneMD: In peer reviewed prospective observational study of 1,072,313 patients, UK group unable to tell the difference between vacc?€?","California, USA",12,peer reviewed prospective observational study 1072313 patients group unable tell difference vacc,-0.5,0.5,Negative,positive
08-Dec-2021,"RT @latimes: Our earlier reporting:

Faced with getting a COVID-19 vaccine or losing their jobs, thousands of L.A. school-district employee?€?","Arizona, USA",12,earlier reporting faced getting covid19 vaccine losing jobs thousands schooldistrict employee,0.0,0.5,Neutral,anger
08-Dec-2021,RT @USATODAY: Pfizer says three doses of its COVID-19 vaccine offers more protection against the omicron variant than two doses https://t.c?€?,"SF Bay Area, USA",12,pfizer says three doses covid19 vaccine offers protection omicron variant doses,0.1,0.0,Positive,positive
08-Dec-2021,"There are many ways to get your kids vaccinated. Your pediatrician is a great place to start. 

Community vaccine e?€? https://t.co/i7tvRfLpqk","Arizona, USA",12,many ways kids vaccinated pediatrician great place start community vaccine,0.65,0.625,Positive,positive
08-Dec-2021,?€?Bribed?€? with pizza: The Barack Obama Global Preparation Academy in Los Angeles is accused of giving the COVID-19 v?€? https://t.co/3b00Ghuiuf,"Iowa, USA",12,bribed pizza barack obama global preparation academy angeles accused giving covid19,0.0,0.0,Neutral,fear
08-Dec-2021,"RT @cynthiamckinney: University of Michigan Study Shows Definitively that SARS-CoV-2 Vaccine Escape is Due to Vaccination; in other words,?€?","Delaware, USA",12,university michigan study shows definitively sarscov2 vaccine escape vaccination words,0.0,0.0,Neutral,anger
08-Dec-2021,"RT @TheAnfieldTalk: Mo Salah on the COVID-19 vaccine: 

?€?They are doctors who have been working and studying medicine for years. if I said?€?","New York, USA",12,salah covid19 vaccine doctors working studying medicine years said,0.0,0.0,Neutral,positive
08-Dec-2021,RT @NBCNews: Pfizer-BioNTech says a booster dose of its Covid-19 vaccine appears to provide strong protection against the omicron variant.?€?,"Wichita, Kansas, USA",12,pfizerbiontech says booster dose covid19 vaccine appears provide strong protection omicron variant,0.4333333333333333,0.7333333333333333,Positive,positive
08-Dec-2021,Get your #COVID19 vaccination or booster! The La Plata County Fairgrounds vaccination site offers COVID-19 vaccines?€? https://t.co/LsOju0qgAn,"Colorado, USA",12,covid19 vaccination booster plata county fairgrounds vaccination site offers covid19 vaccines,0.1,0.0,Positive,No emotion
08-Dec-2021,"Here is a list of vaccine clinics in Clinton, Essex, and Franklin Counties thanks to the @pressrepublican: https://t.co/YIkoBEyqDd","New York, USA",12,list vaccine clinics clinton essex franklin counties thanks,0.2,0.2,Positive,positive
08-Dec-2021,"?€?Omicron was able to elude two doses of the Covid-19 vaccine from Pfizer and BioNTech in initial lab testing, but t?€? https://t.co/p5YEfDZsDR","Georgia, USA",12,omicron able elude doses covid19 vaccine pfizer biontech initial testing,0.25,0.3125,Positive,positive
08-Dec-2021,"RT @ElectionWiz: FDA DOUBLES DOWN: Asks Judge to Grant it Until Year 2096 to Fully Release Pfizer?€?s COVID-19 Vaccine Data

https://t.co/Ymv?€?","Tennessee, USA",12,doubles asks judge grant year 2096 fully release pfizers covid19 vaccine data,0.0,0.0,Neutral,No emotion
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"Wichita, Kansas, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,"RT @ElectionWiz: FDA DOUBLES DOWN: Asks Judge to Grant it Until Year 2096 to Fully Release Pfizer?€?s COVID-19 Vaccine Data

https://t.co/Ymv?€?","Florida, USA",12,doubles asks judge grant year 2096 fully release pfizers covid19 vaccine data,0.0,0.0,Neutral,No emotion
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"Massachusetts, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,"RT @ReportsDaNews: A booster dose of the Pfizer-BioNTech Covid-19 vaccine appears to provide strong protection against the omicron variant,?€?","California, USA",12,booster dose pfizerbiontech covid19 vaccine appears provide strong protection omicron variant,0.4333333333333333,0.7333333333333333,Positive,positive
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"Virginia, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,RT @TwitchyTeam: REPORT: Pfizer and BioNTech say 3 doses of its COVID-19 vaccine 'neutralized' the Omicron variant https://t.co/OmP53rgcjN,USA,12,report pfizer biontech doses covid19 vaccine neutralized omicron variant,0.0,0.0,Neutral,positive
08-Dec-2021,"RT @WSJ: Omicron was able to elude two doses of the Covid-19 vaccine from Pfizer and BioNTech in initial lab testing, but three doses neutr?€?",Marion USA,12,omicron able elude doses covid19 vaccine pfizer biontech initial testing three doses neutr,0.25,0.3125,Positive,positive
08-Dec-2021,RT @fox13: Pfizer and BioNTech say lab tests show that those who had received a booster dose of their vaccine are well protected against th?€?,"New Jersey, USA",12,pfizer biontech tests show received booster dose vaccine well protected,0.0,0.0,Neutral,trust
08-Dec-2021,"RT @HuffPost: ""It?€?s clear from these preliminary data that protection is maximized with a third dose of our vaccine,?€? Pfizer CEO Albert Bou?€?","USA, I ?????? you.",12,clear preliminary data protection maximized third dose vaccine pfizer albert,0.05,0.1916666666666666,Positive,positive
08-Dec-2021,"A federal judge temporarily blocked President Joe Biden's COVID-19 vaccine mandate for federal contractors, the lat?€? https://t.co/ALSwWlXrOZ","Virginia, USA",12,federal judge temporarily blocked president bidens covid19 vaccine mandate federal contractors,0.0,0.0,Neutral,positive
08-Dec-2021,"?????????€???????""Pfizer says new study shows that three doses of its COVID-19 vaccine protect against the Omicron variant""  https://t.co/PoBO4iZFVI","Florida, USA",12,pfizer says study shows three doses covid19 vaccine protect omicron variant,0.0,0.0,Neutral,positive
08-Dec-2021,RT @NextRevFNC: SUSPENDED WITHOUT PAY?€? A total of 113 Los Angeles firefighters have been placed on leave for refusing to comply with the ci?€?,"Rhode Island, USA",12,suspended without total angeles firefighters placed leave refusing comply,0.0,0.75,Neutral,surprise
08-Dec-2021,Preliminary laboratory studies demonstrate that three doses of the Pfizer-BioNTech COVID-19 Vaccine neutralize the?€? https://t.co/N2JlVtKHfL,"New York City, USA",12,preliminary laboratory studies demonstrate three doses pfizerbiontech covid19 vaccine neutralize,0.0,0.0,Neutral,No emotion
08-Dec-2021,"RT @BeachyKeenBabe: Nothing To See Here!?
????????????
FDA Says It Now Needs ?€?75 Years?€? to Fully Release Pfizer COVID-19 Vaccine Data
The majority i?€?","Texas, USA",12,nothing says needs years fully release pfizer covid19 vaccine data majority,0.0,0.0,Neutral,trust
08-Dec-2021,"RT @RWMaloneMD: In peer reviewed prospective observational study of 1,072,313 patients, UK group unable to tell the difference between vacc?€?","Texas, USA",12,peer reviewed prospective observational study 1072313 patients group unable tell difference vacc,-0.5,0.5,Negative,positive
08-Dec-2021,RT @newsmax: BREAKING NEWS: A federal judge issued a nationwide injunction that prevents the U.S. government from enforcing a COVID-19 vacc?€?,"California, USA",12,breaking news federal judge issued nationwide injunction prevents government enforcing covid19 vacc,0.0,0.0,Neutral,negative
08-Dec-2021,"""It?€?s clear from these preliminary data that protection is maximized with a third dose of our vaccine,?€? Pfizer CEO?€? https://t.co/BP8RoI1lqS","Texas, USA",12,clear preliminary data protection maximized third dose vaccine pfizer,0.05,0.1916666666666666,Positive,positive
08-Dec-2021,"RT @HuffmanForNC: This very good news from #Pfizer is an important reminder that EVERYBODY needs to #GetVaccinated and BOOSTED, too.

The #?€?","North Carolina, USA",12,good news pfizer important reminder everybody needs getvaccinated boosted,0.55,0.8,Positive,trust
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"Washington, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,"RT @TheAnfieldTalk: Mo Salah on the COVID-19 vaccine: 

?€?They are doctors who have been working and studying medicine for years. if I said?€?",USA ???????? / COL ????????,12,salah covid19 vaccine doctors working studying medicine years said,0.0,0.0,Neutral,positive
08-Dec-2021,"FDA Says It Now Needs 75 Years to Fully Release Pfizer COVID-19 Vaccine Data

https://t.co/3oxJZhXVX0","Texas, USA",12,says needs years fully release pfizer covid19 vaccine data,0.0,0.0,Neutral,No emotion
08-Dec-2021,"Since May 2021, people living in counties that voted heavily for Donald Trump during the last presidential election?€? https://t.co/FspQceOyUM",Montana USA,12,since 2021 people living counties voted heavily donald trump last presidential election,-0.1,0.2833333333333333,Negative,negative
08-Dec-2021,RT @KwameA009: I've decided to get the Pfizer COVID-19 vaccine in 2096 at the earliest which is the year that the FDA now has requested to?€?,"Durham, NC, USA",12,decided pfizer covid19 vaccine 2096 earliest year requested,0.0,0.0,Neutral,positive
08-Dec-2021,FDA Says It Now Needs 75 Years to Fully Release Pfizer COVID-19 Vaccine??Data https://t.co/KmVRXg8ppL,"Iowa, USA",12,says needs years fully release pfizer covid19 vaccinedata,0.0,0.0,Neutral,No emotion
08-Dec-2021,RT @MaryanneDemasi: The ???@US_FDA??? doubles down asking a federal judge to further delay the full release of Pfizer?€?s COVID-19 vaccine data.?€?,"Durham, NC, USA",12,doubles asking federal judge delay full release pfizers covid19 vaccine data,0.35,0.55,Positive,positive
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"Missouri, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,"????????????????????

""Pfizer says new study shows that three doses of its COVID-19 vaccine protect against the Omicron variant""  https://t.co/qLgsLnbfer",In the woods USA,12,pfizer says study shows three doses covid19 vaccine protect omicron variant,0.0,0.0,Neutral,positive
08-Dec-2021,A Manhattan judge on Tuesday ordered a hearing in another legal challenge to Mayor Bill de Blasio?€?s municipal worke?€? https://t.co/ELwWMAn2aD,"Forgetaboutit, New Jersey, USA",12,manhattan judge tuesday ordered hearing another legal challenge mayor bill blasios municipal worke,0.2,0.2,Positive,fear
08-Dec-2021,Pfizer Says Booster Neutralized Omicron but Variant May Elude Two Doses https://t.co/mj8XciOVTY,Dinuba / Fresno CA USA ,12,pfizer says booster neutralized omicron variant elude doses,0.0,0.0,Neutral,No emotion
08-Dec-2021,RT @EmmaSayle: Please help me understand this. I am double vaccinated. Last month I was ill with COVID-19. I passed it onto my family. Ther?€?,"Massachusetts, USA",12,please help understand double vaccinated last month covid19 passed onto family ther,0.0,0.0333333333333333,Neutral,fear
08-Dec-2021,Now that more people have died from Covid-19 under Biden than Trump is this not the failure of one man Dr. Anthony?€? https://t.co/iS7TnQkCZn,"Texas, USA",12,people died covid19 biden trump failure anthony,-0.3166666666666667,0.3,Negative,fear
08-Dec-2021,"""Pfizer says new study shows that three doses of its COVID-19 vaccine protect against the Omicron variant""  https://t.co/tzSflzYJ3f","Colorado, USA",12,pfizer says study shows three doses covid19 vaccine protect omicron variant,0.0,0.0,Neutral,positive
08-Dec-2021,RT @Kit_Yates_Maths: ?€?Seven anti-vaccine doctors fell sick after gathering earlier this month for a Florida ?€?summit?€? at which alternative t?€?,Rochester NY USA,12,seven antivaccine doctors fell sick gathering earlier month florida summit alternative,-0.3571428571428571,0.6785714285714286,Negative,negative
